url,titulo,bajada,cuerpo,fecha_raw
http://www.emol.com/noticias/Nacional/2025/04/09/1163015/denuncia-practicas-antisindicales-alcaldesa-castillo.html,Molestia en el PS por denuncia de prácticas antisindicales contra alcaldesa Carmen Castillo en San Felipe,"La acusación provocó que la jefa comunal solicitara la renuncia Hernán Herrera (PS), lo que según el partido deja ver que desde la colectividad ""no hay un rol activo en las decisiones de la administración municipal"".","Una denuncia por prácticas antisindicales se entabló en contra de la alcaldesa de San Felipe, Carmen Castillo (IND-PS). La acusación fue realizada por el trabajador José Madrid, quien preside la Asociación de Funcionarios Municipales de esa comuna, tras su notificación de despido.Según consignó El Mercurio de Valparaíso, como repercusión de este conflicto que terminó con una denuncia en su contra, la jefa comunal solicitó la renuncia del administrador municipal sanfelipeño, Hernán Herrera (PS), quien le había advertido a Castillo que lo que se pretendía hacer con el funcionario podría acarrearle problemas legales.En la denuncia interpuesta ante el Juzgado del Trabajo de San Felipe, Madrid expuso que ""el día 8 de enero de 2025 fui notificado del Decreto Alcaldicio de la Ilustre Municipalidad de San Felipe Nº6970, de fecha 31 de diciembre de 2024, en el cual se procedió a modificar de forma unilateral por parte de la autoridad alcaldicia las funciones a mi asignadas como encargado del Departamento Social de la Dirección de Desarrollo Comunitario de la Ilustre Municipalidad de San Felipe"". ""El cambio de funciones es desde la fecha de notificación del Decreto Alcaldicio, vulnerando de esta forma el fuero sindical"", argumentó el ahora exfuncionario.Tras ser consultado sobre el tema, el director jurídico de la Municipalidad de San Felipe, Mario Fuentes, señaló que ""sin perjuicio en que esto está hoy día judicializado, a la luz de las conversaciones de hoy (ayer) en pos de alcanzar un acuerdo, yo hoy día no hablaría de conflicto"".""Sin embargo, efectivamente, hay un origen, el origen obedece a una reestructuración que se produce a propósito de la llegada de una nueva jefatura en la Dirección de Desarrollo Comunitario. Esta nueva jefatura plantea una reestructuración, y reestructurar en términos simples es mover algunos funcionarios"", puntualizó Fuentes.Con respecto a la acusación de prácticas antisindicales, el director jurídico aseguró que ""esta administración nunca ha ejercido prácticas antisindicales, no es la mirada de la alcaldesa Carmen Castillo, al contrario, la alcaldesa siempre ha planteado puertas abiertas para la representatividad de los funcionarios, y por ello es que permanentemente tenemos instancias de diálogo con las distintas organizaciones gremiales que representan a nuestros funcionarios y funcionarias"".También agregó que ""somos respetuosos de nuestros dirigentes, acá jamás se ha censurado ningún dirigente. Por lo mismo es que ambas partes se han sentado, han suspendido el juicio con el afán de privilegiar el diálogo social. Aquí no hay ningún conflicto ni ninguna censura y vamos bien encaminados, y para eso tenemos cinco días"".Molestia PSDado que el hecho también alcanzó al administrador municipal, Hernán Herrera, a quien la alcaldesa le pidió la renuncia, esto generó molestia al interior del PS.Desde la colectividad emitieron un comunicado señalando que 'lamentamos esta determinación, pues deja en evidencia que el Partido Socialista no tiene participación ni un rol activo en las definiciones y decisiones de la actual administración municipal"".A su vez, Juan Ramón Gutiérrez, dirigente comunal sanfelipeño del PS, señaló que ""sabemos que la alcaldesa puede tomar sus propias decisiones, pero debemos recordar que gracias al partido obtuvo el cupo para competir como candidata única del conglomerado de este Gobierno"".Aunque el municipio de San Felipe fue consultado sobre el tema por El Mercurio de Valparaíso, declinaron referirse a la situación de Herrera.",
http://www.emol.com/noticias/Nacional/2025/04/09/1163016/kast-por-destitucion-isabelallende.html,"Kast por Isabel Allende: ""¿Qué dolor voy a sentir por alguien que abusó del poder, que abusó del apellido?""","""¿No leyó la Constitución? (...) la Constitución es clara. Y las normas que rigen la conducta parlamentaria son poquititas"", sostuvo el candidato republicano.","El candidato presidencial del Partido Republicano, José Antonio Kast, se refirió este miércoles a la destitución de la senadora Isabel Allende por parte del Tribunal Constitucional (TC), tras la fallida compra de la casa de su padre. ""¿Qué dolor voy a sentir por alguien que abusó del poder, que abusó del apellido?"", dijo. En entrevista con Tele13 Radio, Kast manifestó que ""algunos se alegran y otros ponen cara de compungido. Dicen, 'yo entiendo el dolor del Partido Socialista y la senadora.'""""¿Qué dolor voy a sentir por alguien que abusó del poder, que abusó del apellido, que hizo una especie de, no sé si ONG, fundación o sociedad anónima"", sostuvo el ex diputado.Asimismo, indicó que ""ayer echándole la culpa al empedrado 'Diciendo, nadie nos advirtió'. ¿No leyó la Constitución? (...) la Constitución es clara. Y las normas que rigen la conducta parlamentaria son poquititas. O sea, no tiene comprensión electora. Para esto no hay que ser abogado"". Consultado por la responsabilidad del Presidente Gabriel Boric, y la posibilidad de una AC, Kast comentó que ""yo no sé si a estas alturas van a seguir ahondando en el tema. Siempre vigilantes, como lo hemos hecho nosotros Hemos presentado varias acusaciones constitucionales que fueron en su momento incomprendidas"".""Las AC las hemos perdido por mayorías políticas no porque tengamos la razón, en todos los casos los ministros han dado un paso al costado.  Nosotros somos bastante más racionales para evaluar y para llevar adelante una acusación constitucional. Y sobre todo si se llega a tratar del Presidente de la República"", sostuvo.Y agregó que ""ellos acusaron al presidente de la República, a Sebastián Piñera.  Y la senadora Allende votó a favor de esa acusación constitucional al ex Presidente Piñera. Nosotros vamos a hacer un análisis responsable""",
http://www.emol.com/noticias/Nacional/2025/04/09/1163022/homicidio-estacion-central-balazo-cabeza.html,Otro homicidio en la RM: Hombre muere tras recibir disparo en la cabeza en Estación Central,El delito se habría cometido tras una discusión al interior de un café del sector.,"En un confuso incidente un hombre fue asesinado con un disparo en la cabeza la madrugada de este miércoles en plena Alameda, en la comuna de Estación Central.A eso de las 03:20 horas, Carabineros fue advertido de un robo al interior de un café, frente al Mall Plaza Alameda. Al llegar, se percataron que un hombre adulto yacía tendido en la calzada norte con un impacto balístico en su cabeza sin signos vitales.Personal policial se entrevistó con el regente del local comercial, quien relató que un individuo vestido con ropa oscura ingresó al recinto, lo amenazó con un cuchillo y sustrajo diversas especies.La víctima también manifestó que al exterior llegó un vehículo con otras personas, generándose una violenta riña en el que se escucharon al menos dos disparos.""Hay versiones preliminares que nos indican que el café estaba funcionando y que la pelea que se produce es entre algunos asistentes al café y ciudadanos de nacionalidad extranjera"", señaló el fiscal Felipe Olivari, de la Fiscalía Centro Norte.La autoridad agregó que ""el contexto es bastante confuso por ahora"", sin embargo, señaló que de lo que sí se tiene certeza ""es que hay una persona que resultó fallecida por un impacto balístico en su cabeza por estos disparos que se producen. Y hubo una pelea"".También explicó que ""hubo un robo, hay una persona que ingresa al café y sustrae diversas especies amenazando con un arma cortante a algunos dependientes del local comercial"".Sobre el asalto, el fiscal precisó que con las diligencias se buscará determinar ""si eso está relacionado con la riña, si fue posterior o previo, porque hay distintas versiones por ahora"".",
http://www.emol.com/noticias/Nacional/2025/04/09/1163023/presentan-cabina-teleferico-providencia-huechuraba.html,Video | Fabricadas en Suiza y para 10 pasajeros: Así serán las cabinas del teleférico que unirá Providencia con Huechuraba,"El tendido que inicia en Nueva Tajamar con Vitacura llegará hasta Ciudad Empresarial, recorriendo un total de 3,4 kilómetros de trazado en tan solo 13 minutos.","En el contexto de la construcción del Teleférico Bicentenario de Santiago, autoridades presentaron la primera cabina de pasajeros que formará parte del sistema de transporte que unirá cuatro comunas de la capital: Providencia, Las Condes, Vitacura y Huechuraba.El primer teleférico de transporte público del país representará una inversión de 80 millones de dólares, y permitirá viajar a un total de 6.000 pasajeros por hora, conectando en tan solo 13 minutos a quienes se trasladen entre Providencia y Huechuraba.En la presentación, la ministra de Obras Públicas, Jessica López, mencionó que ""estamos muy contentos de presentar esta primera cabina del futuro teleférico de Santiago. Una iniciativa concesionada, la primera de su tipo en el país, que será una solución de transporte, sustentable y eficiente para movilizar a las personas en un sector de la capital con alta congestión vehicular"".La secretaria del MOP explicó que ""esta es una gran obra de ingeniería que tendrá los más altos estándares internacionales en la materia y que contará con tres estaciones, 19 torres y 3,4 km de extensión"".En total, operarán 121 cabinas, fabricadas en Suiza a cargo de la empresa Doppelmayr, y cada una contará con una capacidad máxima para 10 pasajeros, permitiendo transportar a 3.000 pasajeros por hora en cada sentido, es decir, un total de 6.000 pasajeros por hora.La tecnología implementada permitirá reducir los tiempos del trayecto de aproximadamente 3,4 kilómetros. Hoy este viaje dura cerca de 45 minutos, y con el nuevo teleférico, se podrá completar en tan solo 13 minutos, reduciendo a menos de un tercio el tiempo de un viaje.En esa línea, el alcalde de Huechuraba, Maximiliano Luksic, destacó que ""conectar Huechuraba y Tobalaba en solo 13 minutos es algo inédito y va significar mejorar la calidad de vida no solo de nuestros vecinos, sino que de quienes trabajan en la comuna"".""Menores tiempos de traslado, significa más tiempo para estar en familia. Esto va a aumentar la calidad de vida, mejorar el bienestar de nuestros vecinos y no podemos estar más contentos (...) Espero que logremos ese objetivo de estar operativos en diciembre de 2026"", añadió Luksic.Por su parte Jaime Bellolio, alcalde de Providencia, señaló sobre el nuevo teleférico que ""ahora vamos a tener uno que va a ser parte del transporte público que va a permitir mejor movilidad, integración y sobre todo menos autos, menos viajes en vehículos, cosa que necesitamos en las ciudades como la que tenemos en Providencia"".""Para mí es una alegría saber de que este es un proyecto que finalmente va a ver la luz, que va a ser una imagen de modernidad en un sector que hoy día pasa a ser emblemático para nuestra ciudad"", mencionó el jefe comunal.El proyecto permitirá la conexión entre Providencia y Huechuraba a través de un tendido que se inicia en la estación de Canal San Carlos, en la intersección entre avenidas Nueva Tajamar con Vitacura.Luego, las cabinas se desplazarán hacia el norponiente atravesando el Parque Metropolitano de Santiago, donde se genera una nueva puerta de acceso al parque con una estación en la cumbre del pulmón verde de la capital.Finalmente, se terminará el trayecto conectando con la Ciudad Empresarial en Huechuraba en la estación Santa Clara. De esta forma, la iniciativa mejorará la conectividad, el tránsito vehicular y peatonal de uno de los sectores más congestionados de la capital.El Teleférico Bicentenario se consolidará con su inicio de construcción como la primera iniciativa de transporte urbano por cable en Chile, promoviendo una movilidad más limpia y eficiente en la capital.A la fecha, la construcción cuenta con un 28% de avance, y estará completamente terminado y en funcionamiento en el año 2027.Revisa el video de presentación del Teleférico Bicentenario",
http://www.emol.com/noticias/Nacional/2025/04/09/1163026/video-perro-detiene-profugo-quillota.html,Video | Persiguió y mordió: Perra policial logra detener a sujeto que intentó evadir fiscalización,"El hombre tenía dos órdenes de detención vigente, por lo que arrancó. Pero el animal lo capturó.","La perra policial ""Fiona"" se convirtió en heroína ayer martes en Quillota. Y es que gracias a su actuar se logró la detención de un sujeto que estaba prófugo de la justicia.Todo ocurrió pasado el mediodía en el contexto de una fiscalización preventiva en el centro de la comuna de la Región de Valparaíso. Al controlar a un hombre que transitaba por el lugar y verificar su identidad, se corroboró que mantenía dos órdenes de aprehensión vigente por los delitos de amenazas simples y amenazas a carabinero de servicio.Tras esta situación el hombre huyó del lugar, ante lo cual ""Fiona"" lo persiguió y mordió, logrando detenerlo a unos pocos metros del lugar; situación que fue registrada por drones que vigilaban el sector. El sujeto pasará a control de detención por instrucción del Ministerio Público.",
http://www.emol.com/noticias/Nacional/2025/04/09/1163027/kast-y-republicanos-elimina-pago.html,Kast y Republicanos reviven propuesta para eliminar el pago de contribuciones a la vivienda principal,La medida fue plasmada por el partido en el texto constitucional rechazado durante el segundo fallido proceso.,"El candidato presidencial, José Antonio Kast, junto a dirigentes y diputados del Partido Republicano, revivieron la propuesta de eliminar el pago de contribuciones a la vivienda principal, ya presentada por el partido durante el fallido segundo proceso constitucional. ""Hoy muchos chilenos cumplieron el sueño de la casa propia, pero una vez que le entregan el título de dominio se dan cuenta que ese sueño se esfuma y tienen que seguir pagándole un arriendo al Estado (...) Dentro de lo que son las primeras viviendas de ciudadanos de clase media tenemos cerca de 750 mil personas que teniendo el sueño de casa propia lo ven frustrado por este castigo que les impone el Estado al pagar contribuciones"", sostuvo Kast. Por ello, señaló que ""nuestra propuesta es eliminar de raíz las contribuciones para la primera vivienda, va en la línea de darle un alivio a la clase media"".El presidente del Partido Republicano, Arturo Squella, planteó que ""creemos que esta es una política que se tiene que implementar evidentemente que va a generar un necesidad de contar 380 millones de dólares y muy probablemente dentro de los próximos días, vamos a dar de conocer cuál va a ser la gradualidad dentro de los años de gobierno para poder entrar con una norma así, si es que es elegido José Antonio Kast"".  Consultado por el rechazo de la medida con el texto constitucional, Squella afirmó que ""lo que fue rechazado fue la propuesta de manera integral, esta medida cuando se medía en encuestas que analizaron cada una de las medidas más novedosas efectivamente contaba con un gran respaldo"".Squella recordó que se les dijo que no correspondía ""'ponerlo en la Constitución'. Nosotros dijimos que 'desde el momento que fijaron que había que instalar en la Constitución el derecho a la vivienda, necesariamente debíamos ponerle una traba en la misma Constitución para que el Estado no impidiera que se ejerciera ese derecho"". El candidato, aseguró que no se trata de una promesa de campaña, sino que es algo que van a ejecutar cuando sean gobierno.",
http://www.emol.com/noticias/Nacional/2025/04/09/1163031/detienen-estudiante-universidad-antofagasta-tiroteo.html,Es estudiante de Ingeniería Informática: Detienen a alumno que amenazó con tiroteo en la UC de Antofagasta,El joven de 21 años quedó con prohibición de acercarse a la casa de estudios.,"Un joven de 21 años fue formalizado por amenazas reiteradas y falso aviso de calamidad pública tras enviar correos electrónicos a la Universidad Católica del Norte (UCN) de Antofagasta advirtiendo que si no suspendían las clases esta semana, iba a realizar disparos en la casa de estudios.Tras las amenazas, la institución de educación superior debió suspender las clases del pasado lunes.La investigación estuvo a cargo de la Unidad de Delitos Violentos de la Fiscalía de Antofagasta y Carabineros de OS9, quienes, tras la revisión de los correos y el cruce de diversa información, lograron ubicar al joven la tarde de ayer, procediendo a su detención.El jefe de Zona de Carabineros, general Cristian Montre Soto, explicó a La Estrella de Antofagasta que ""hasta el día de ayer (lunes) se efectuó inteligencia investigativa, inteligencia policial y diligencia informáticas que permitieron finalmente llegar al presunto autor de este hecho"".Esto, ""a raíz de lo cual se tramita la orden de detención por intermedio del Ministerio Público y Juzgado de Garantía y una vez obtenida, se procede a la detención de un joven de 21 años, que es estudiante de la UCN, de ingeniería en informática"".Además, señaló que se constató que el estudiante ""no tenía armas (...) La gente debe entender que esto no es un juego, se tiene que tomar muy en serio y cuando hay alguien que amenaza a una persona o a un establecimiento, como en este caso, es un hecho grave"".Según se expuso en la audiencia de formalización, el día 6 de abril el imputado envió un primer correo en el que se leía ""hola, les informo que estoy dispuesto a hacer un tiroteo en la universidad, suspendan las clases esta semana sino quieren cargar con la muerte de mucha gente"".""Soy estudiante, con condición TEA cansado de humillación, de no recibir ayuda en esta institución y estoy dispuesto. Suspendan desde mañana clases o abriré fuego en cualquier momento, nunca quise llegar a este extremo pero estoy harto de todos, solo advierto una vez (SIC)"", mencionaba el mensaje que estaba acompañado de la fotografía de una mano sosteniendo una pistola.Más tarde, el acusado también envió otro correo insistiendo en las amenazas y nombró a una de las docentes del plantel universitario.Respecto al caso, Tamara Farren Llantén, vocera de la Fiscalía Regional de Antofagasta, mencionó que ""el Juzgado de Garantía dispuso para el imputado las medidas cautelares de arraigo nacional, prohibición de mantener contacto o comunicación con la Universidad Católica del Norte y la docente afectada, prohibición de acercarse a menos de 200 metros de la víctima, prohibición de acercarse a menos de 500 metros del campus de la UCN y prohibición de poseer o portar armas de fuego"".En tanto, el seremi (i) de Seguridad Pública de la región, Ignacio Rivera Muñoz, subrayó que ""es un delito, cuando suceden estas situaciones coma amenazas, se derivan muchos recursos para primero, realizar las diligencias y dar con los responsables"".Cabe señalar que el plazo de la investigación se fijó en 60 días.",
http://www.emol.com/noticias/Nacional/2025/04/09/1163034/encerronas-region-metropolitana-detenidos-vehiculos.html,Plan Antiencerronas: Se han recuperado más de 140 vehículos y hay más de 3 mil detenidos desde 2022,"Autoridades entregaron un balance tras la implementación de la versión 4.0 del proyecto, que incluyó el uso de Inteligencia Artificial y la introducción de nuevas fuerzas operativas de Carabineros.","En un nuevo balance entregado por autoridades, se informó que el informaron que el Plan Antiencerronas (ANEN) de Carabineros de Chile ha logrado un total de 3.136 detenciones, 147 vehículos recuperados y se han fiscalizado 1.043 desarmadurías, desde su lanzamiento en 2022.Así lo dieron a conocer, este miércoles, la subsecretaria de Prevención del Delito, Carolina Leitao, y el subsecretario de Seguridad Pública, Rafael Collado, junto con el director de Control de Drogas e Investigación Criminal de Carabineros, general Jaime Velasco, y el jefe del Departamento de Encargo y Búsqueda de Personas y Vehículos (SEBV), teniente coronel Rodrigo Arroyo.El pasado mes de marzo, través de la incorporación de sistemas de Inteligencia Artificial y de nuevas fuerzas operativas de Carabineros para mejorar la capacidad operativa y de reacción, se hizo una reformulación del Plan Antiencerronas que, según las autoridades, resultó ""exitoso"".La subsecretaria Leitao detalló que esta ""versión 4.0"" del plan ya ha logrado la desarticulación de siete bandas criminales dedicadas a estos delitos, la detención de 37 personas y la recuperación de 21 vehículos.""El SEBV ha desplegado ciertas estrategias para ir reformulando el trabajo operativo y desde la subsecretaría hemos puesto a disposición el programa Sistema Integrado de Teleprotección con Inteligencia Artificial (SITIA) para incorporarlo al análisis. Se han sumado nuevas fuerzas operativas de Carabineros como radiopatrullas u otros para mejorar la capacidad de reacción"", detalló Leitao.La subsecretaria también agregó que ""los resultados demuestran la importancia de perseguir este tipo de delito y no lograr solo detenciones, sino que lo más importante: condenas"".Adicionalmente, Leitao caracterizó a las bandas que participan en estos delitos, las cuales están compuestas por entre 6 y 10 personas, quienes usualmente mantienen detenciones previas.""Vemos muchas veces que estas bandas están compuestas por menores de edad. Por lo mismo, estamos combinando nuestra oferta programática para prevenir las trayectorias delictivas de quienes participan en estos ilícitos, a través del levantamiento de alertas tempranas"", agregó la titular de Prevención del Delito.A su vez, el subsecretario Collado destacó las nuevas características del Plan ANEN 4.0, como el uso de tecnología para el análisis criminal.""Este es un muy buen ejemplo de esa buena colaboración entre la tecnología y el trabajo operativo (...) El plan ANEM 4.0 tiene resultados buenísimos en poco tiempo. Y las razones de eso es porque se trabajó primero las policías, realizando un trabajo de despliegue operativo inteligente, focalizado, con equipos preparados"", subrayó el subsecretario.Finalmente, el general Velasco destacó el despliegue de Carabineros para enfrentar este delito en las calles, que ha contemplado más de 118 mil controles de identidad y 68 mil vehiculares.También subrayó que ""hay que entender que detrás del robo de un vehículo también hay multicrimen, es decir, hay armas, hay homicidios, hay lesiones y hay otros delitos que están detrás de un robo de un vehículo. Por lo tanto, la forma adecuada de atender este fenómeno delictual es justamente a través de una fuerza de tarea multiagencial de Carabineros de Chile"" que ha logrado estos avances del plan lanzado en 2022.",
http://www.emol.com/noticias/Nacional/2025/04/09/1163035/jaime-saez-frente-amplio-camara.html,"FA y molestia socialista por destitución de Allende: ""El PS tiene que asumir sus responsabilidades""","Jaime Sáez, jefe de bancada de la tienda oficialista, también cuestionó que ""cualquier cosa que pase en este país es culpa del FA, me llama mucho la atención aquello"".","El jefe de bancada del Frente Amplio, diputado Jaime Sáez, abordó la decisión del Tribunal Constitucional (TC) de destituir de su cargo a la senadora Isabel Allende (PS), quien ayer se despidió, con un extenso discurso, en la Sala del Senado. La decisión del TC ha abierto tensiones en el oficialismo, especialmente en la tienda de Allende, desde donde han sido críticos con el Gobierno por no prever que la compraventa de la casa del ex Presidente Salvador Allende significaba faltar a la norma constitucional, sumado a que la idea de comprar la casa radicó en un anhelo del Mandatario. Además, hubo críticas al Frente Amplio, a raíz del voto de las ministras del TC que respaldaron la destitución, que de todas formas, fue por mayoría (8 votos contra 2). De hecho, en su discurso, la senadora Allende también hizo foco en que cometió ""un error por inadvertencia"" y que ""en ningún momento —repito, en ningún momento— ningún ministerio, ningún funcionario, ninguna autoridad involucrada, nos advirtió o recordó que existía una posible inhabilidad constitucional"".Respecto a las molestias, el diputado Sáez comentó este miércoles, en EmolTV, que ""el PS tiene que asumir sus responsabilidades, tanto la ex senadora Allende, como la ex ministra Fernández, en general, toda la gente involucrada tiene que asumir responsabilidades"".""Cualquier cosa que pase en este país es culpa del FA, me llama mucho la atención aquello. Creo que hay que tener capacidad de dar vuelta la página y dejar los berrinches a un lado, porque el país es mucho más importante que un nombre en particular, por más simbólico que pueda ser ese nombre, o por más que la senadora haya tenido una trayectoria intachable y de tremenda importancia, no solo para su partido, sino que para el sector en general, Chile continúa"".Revisa la entrevista completa en EmolTV:",
http://www.emol.com/noticias/Nacional/2025/04/09/1163038/camara-y-filtracionsesion-estados-unidos.html,A un año de la filtración en la Cámara que indignó a la embajadora de EE.UU.: Exigen identificar al responsable,"El caso, denunciado ante la Fiscalía, sigue sin responsables identificados. Desde la Secretaría de la Cámara de Diputados explican que, al no ser querellantes, no tienen acceso a los avances de la investigación.","Ha pasado casi un año desde que un parlamentario de la Comisión de Relaciones Exteriores de la Cámara filtró información confidencial tras una exposición de la entonces embajadora de Estados Unidos en Chile, Bernadette Meehan, sobre la situación del país en relación con su estatus en el Programa Visa Waiver.La divulgación de esta información a un medio de comunicación generó indignación en Meehan, quien, a través de un correo electrónico, informó a los parlamentarios que no realizaría más reuniones informativas con miembros del Congreso sobre el programa. En respuesta, la Cámara de Diputados remitió los antecedentes a la Fiscalía para su investigación; sin embargo, hasta la fecha, no se ha identificado al responsable.El día de la reunión secreta - 16 de abril del 2024 - estaban presentes los diputados Vlado Mirosevic (PL), Carmen Hertz (PC), Félix González (FRVS), Tomás de Rementería (PS), Cristhian Moreira (UDI), Leonardo Soto (PS), Diego Schalper (RN), Stephan Schubert (Republicano), Cristián Labbé (UDI) y Alberto Undurraga (DC). Además del exsubsecretario Manuel Monsalve; la subsecretaria de Relaciones Exteriores, Gloria de la Fuente; y funcionarios de la Cámara.Esta mañana, el diputado Benjamín Moreno (Partido Republicano) emplazó a la Secretaría de la Cámara de Diputados a que se asuma la responsabilidad correspondiente y recordó que, al jurar como parlamentario, se promete guardar sigilo sobre lo tratado en sesiones secretas.""En pos de la transparencia de la Constitución y de cumplir nuestro reglamento, yo quiero pedir que le den curso al determinar quién fue la persona que divulgó eso, porque esa persona tiene que tener un respectivo castigo, si es que así lo amerita, una respectiva multa por infligir el reglamento y también por transparencia debe pedir las disculpas del caso, porque estamos hablando de un hecho que compromete gravemente nuestro reglamento, la Constitución y el funcionar de distintas comisiones que se piden secretas por un motivo en particular"", manifestó el legislador.Asimismo, señaló que, con el cambio en la dirección de la Cámara —tras la salida de Karol Cariola (PC) y la llegada de José Miguel Castro (RN)— espera ""que no se continúe con el proteccionismo de algún diputado que vulneró una sesión secreta y se pueda esclarecer"".Mientras que el secretario general de la Cámara, Miguel Landeros, explicó que ""nosotros hacemos la denuncia, pero para poder tener la posibilidad de querellarse,  hay que modificar la ley orgánica del Congreso para darle la facultad a la Secretaría de la Cámara de poder ser querellantes en este tipo de delitos"".""Existe lo que se llama legislación activa. Para ser legitimado activa y tener derecho a las carpetas de investigación, uno tiene que ser querellante. Y hay delitos, como este específico, que no permiten que cualquier persona pueda ser querellante. En el caso del Secretario de la Cámara, que es la persona que hace las denuncias, no tiene facultades para querellarse, no tengo cómo saber en el expediente qué es lo que está pasando. Porque si voy, no me lo van a dar la información"", añadió.",
http://www.emol.com/noticias/Nacional/2025/04/09/1163039/gendarmeria-amenazas-muerte-hermana-cauquenes.html,Gendarmes reportan dos nuevas amenazas de muerte: Una es contra hermana de oficial que ya sufrió ataque,La otra involucra a un funcionario del penal Santiago 1.,"La Asociación Nacional de Oficiales Penitenciarios denunció dos nuevas amenazas de muerte. Una es contra la hermana del oficial que sufrió un ataque armado en Cauquenes y la otra contra otro funcionario del penal Santiago 1.""La hermana de la primera víctima de este ataque cobarde que sufrió en la región del Maule recibió una amenaza directa a través de mensajería de WhatsApp y paralelamente un nuevo oficial también que desempeña sus funciones al interior de Santiago 1 fue objeto de una amenaza similar a través de la misma plataforma"", aseguró el coronel Andrés Muñoz, secretario nacional de ANOP.El dirigente señala que ambas fueron de manera simultánea.""Nosotros creemos que estas amenazas podrían estar relacionadas con una serie de procedimientos que se están tomando en el interior del recinto Santiago 1 en donde se han logrado incautar una gran cantidad de especies prohibidas, principalmente teléfonos celulares, así como también droga. Creemos que esto podría ser en represalia a estos procedimientos que está adoptando la administración penitenciaria para mantener el control al interior de los recintos"".Recordar que la noche del pasado sábado un oficial de Gendarmería sufrió un ataque armado contra su casa, donde además dejaron una corona de flores y una carta con amenazas.Según testigos, desconocidos perpetraron 10 disparos contra la fachada, de los cuales siete ingresaron al inmueble.",
